frame_idx,detection_ms,tracking_ms,face_ms,body_ms,db_lookup_ms,total_ms
1583,272.525,1.558,0.000,0.000,0.000,282.048
1584,225.013,1.195,0.000,0.000,0.000,232.896
1585,251.179,2.210,0.000,0.000,0.000,264.699
1586,554.653,0.919,0.000,0.000,0.000,580.474
1587,331.713,0.982,0.000,0.000,0.000,344.245
1588,452.681,0.766,0.000,0.000,0.000,462.689
1589,392.453,0.732,0.000,0.000,0.000,401.338
1590,370.235,0.615,0.000,0.000,0.000,386.971
1591,459.309,0.662,0.000,0.000,0.000,470.941
1592,374.354,0.729,0.000,0.000,0.000,384.058
1593,316.954,0.637,0.000,0.000,0.000,325.524
1594,523.221,2.151,8.969,0.004,0.124,543.993
1595,320.498,2.078,0.000,0.000,0.000,330.974
1596,350.590,2.150,0.000,0.000,0.000,362.273
1597,391.680,1.939,0.000,0.000,0.000,402.654
1598,307.011,0.659,0.000,0.000,0.000,316.953
1599,314.924,4.131,0.000,0.000,0.000,328.600
1600,384.306,0.880,0.000,0.000,0.000,393.552
1601,317.930,0.796,0.000,0.000,0.000,330.343
1602,303.123,0.712,0.000,0.000,0.000,314.610
1603,382.870,0.698,0.000,0.000,0.000,397.885
1604,313.570,0.725,0.000,0.000,0.000,326.219
1605,301.210,0.624,0.000,0.000,0.000,315.523
1606,381.166,2.091,0.000,0.006,0.000,399.493
1607,326.633,2.144,0.000,0.000,0.000,339.265
1608,315.261,1.911,0.000,0.000,0.000,326.317
1609,306.832,2.203,0.000,0.000,0.000,320.130
1610,374.213,2.122,0.000,0.000,0.000,390.250
1611,301.630,2.049,0.000,0.000,0.000,312.949
1612,304.861,0.870,0.000,0.000,0.000,315.688
1613,365.290,0.893,0.000,0.000,0.000,374.491
1614,290.195,0.792,0.000,0.000,0.000,303.720
1615,436.310,0.663,0.000,0.000,0.000,445.011
1616,312.535,0.747,0.000,0.000,0.000,321.044
1617,270.249,0.648,0.000,0.000,0.000,280.982
1618,282.095,0.580,0.000,0.000,0.000,297.078
1619,385.593,0.800,0.000,0.000,0.000,406.789
1620,372.728,0.771,0.000,0.000,0.000,382.699
1621,380.600,44.892,0.000,0.000,0.000,606.218
1622,897.155,0.653,0.000,0.000,0.000,905.587
1623,285.449,3.724,0.000,0.004,0.000,300.157
1624,614.349,3.470,0.000,0.000,0.000,627.680
1625,365.901,2.735,0.000,0.000,0.000,377.086
1626,400.994,0.740,0.000,0.000,0.000,409.727
1627,380.455,1.684,0.000,0.000,0.000,391.435
1628,278.606,1.092,0.000,0.000,0.000,287.603
1629,398.850,1.850,0.000,0.000,0.000,416.074
1630,510.553,6.281,0.000,0.000,0.000,528.795
1631,394.946,2.935,0.000,0.000,0.000,408.439
1632,306.805,3.375,0.000,0.000,0.000,320.793
1633,378.659,1.150,0.000,0.003,0.000,386.921
1634,289.405,2.065,0.000,0.000,0.000,312.377
1635,426.399,2.413,0.000,0.000,0.000,440.673
1636,404.241,0.890,0.000,0.000,0.000,414.183
1637,440.624,0.686,0.000,0.000,0.000,450.865
1638,371.928,0.778,0.000,0.000,0.000,384.734
1639,388.146,3.119,0.000,0.000,0.000,404.646
1640,372.803,0.994,0.000,0.000,0.000,382.977
1641,388.662,0.995,0.000,0.000,0.000,398.589
1642,321.868,0.896,0.000,0.000,0.000,335.040
1643,331.974,0.972,0.000,0.000,0.000,341.910
1644,287.960,0.457,0.000,0.000,0.000,295.495
1645,384.839,0.793,0.000,0.000,0.000,398.877
1646,307.861,0.887,0.000,0.000,0.000,316.312
1647,279.756,1.770,0.000,0.004,0.000,289.235
1648,947.674,1.190,0.000,0.000,0.000,955.872
1649,288.018,0.945,0.000,0.000,0.000,296.570
1650,374.410,1.235,0.000,0.000,0.000,385.474
1651,417.948,2.737,0.000,0.000,0.000,428.608
1652,207.794,1.122,0.000,0.000,0.000,215.733
1653,199.618,1.122,0.000,0.000,0.000,207.132
1654,278.700,1.754,0.000,0.000,0.000,292.541
1655,205.750,1.084,0.000,0.000,0.000,215.928
1656,286.699,1.798,0.000,0.000,0.000,297.586
1657,263.476,2.014,0.000,0.005,0.000,273.429
1658,274.247,0.447,0.000,0.000,0.000,284.336
1659,215.626,1.189,0.000,0.000,0.000,225.304
1660,281.089,1.376,0.000,0.000,0.000,296.474
1661,253.089,1.211,0.000,0.000,0.000,261.280
1662,349.956,1.456,0.000,0.000,0.000,361.478
1663,276.205,1.227,0.000,0.000,0.000,287.271
1664,266.201,1.650,0.000,0.000,0.000,276.653
1665,194.131,0.417,0.000,0.000,0.000,201.315
1666,271.432,0.465,0.000,0.000,0.000,278.228
1667,218.803,0.460,0.000,0.000,0.000,225.245
1668,198.155,1.230,0.000,0.003,0.000,206.027
1669,214.036,0.979,0.000,0.000,0.000,223.749
1670,211.751,1.161,0.000,0.000,0.000,224.115
1671,274.763,1.225,0.000,0.000,0.000,282.247
1672,187.292,1.092,0.000,0.000,0.000,199.107
1673,213.058,1.087,0.000,0.000,0.000,221.021
1674,203.596,0.411,0.000,0.000,0.000,210.043
1675,206.993,0.834,0.000,0.000,0.000,219.219
1676,255.957,0.420,0.000,0.000,0.000,262.555
1677,187.678,0.399,0.000,0.000,0.000,194.822
1678,218.629,0.401,0.000,0.000,0.000,225.197
1679,248.858,0.407,0.000,0.000,0.000,256.380
1680,207.339,1.110,0.000,0.000,0.000,218.668
1681,288.367,0.399,0.000,0.000,0.000,295.531
1682,316.558,0.740,0.000,0.000,0.000,328.085
1683,212.890,1.380,0.000,0.000,0.000,221.238
1684,233.100,1.107,6.555,0.003,0.047,247.639
1685,389.983,0.740,0.000,0.000,0.000,398.700
1686,264.601,1.213,0.000,0.000,0.000,274.566
1687,281.701,1.207,0.000,0.000,0.000,289.263
1688,184.906,1.046,0.000,0.000,0.000,192.452
1689,274.194,0.948,0.000,0.000,0.000,284.480
1690,228.007,0.409,0.000,0.000,0.000,234.483
1691,193.734,0.443,0.000,0.000,0.000,202.983
1692,204.746,0.638,0.000,0.000,0.000,215.593
1693,266.981,4.644,0.000,0.000,0.000,303.108
1694,234.379,0.440,0.000,0.000,0.000,243.363
1695,198.935,0.940,0.000,0.000,0.000,206.723
1696,227.663,0.447,0.000,0.000,0.000,239.026
1697,274.565,0.974,0.000,0.000,0.000,287.155
1698,270.749,0.400,0.000,0.000,0.000,277.036
1699,235.723,1.691,0.000,0.003,0.000,243.935
1700,249.451,1.175,0.000,0.000,0.000,261.588
1701,257.087,1.080,0.000,0.000,0.000,267.221
1702,343.585,1.122,0.000,0.000,0.000,351.112
1703,231.612,1.112,0.000,0.000,0.000,239.234
1704,221.813,2.357,0.000,0.000,0.000,233.061
1705,275.167,0.911,0.000,0.000,0.000,283.548
1706,262.965,1.231,0.000,0.000,0.000,270.126
1707,188.543,0.425,0.000,0.000,0.000,198.714
1708,189.784,1.014,0.000,0.000,0.000,199.282
1709,202.808,0.465,0.000,0.000,0.000,211.493
1710,246.433,0.852,0.000,0.000,0.000,254.254
1711,306.490,0.653,0.000,0.000,0.000,314.781
1712,223.041,0.424,0.000,0.000,0.000,229.481
1713,210.639,1.131,0.000,0.003,0.000,221.545
1714,217.753,0.421,0.000,0.000,0.000,224.183
1715,230.745,1.157,0.000,0.000,0.000,242.963
1716,335.370,1.227,0.000,0.000,0.000,346.287
1717,213.318,1.254,0.000,0.000,0.000,225.734
1718,230.148,1.069,0.000,0.000,0.000,240.701
1719,228.604,2.322,0.000,0.000,0.000,237.459
1720,308.263,4.317,0.000,0.000,0.000,322.892
1721,293.462,0.820,0.000,0.000,0.000,302.390
1722,276.695,0.650,0.000,0.000,0.000,284.660
1723,268.031,0.703,0.000,0.000,0.000,276.539
1724,377.359,0.651,0.000,0.000,0.000,386.326
1725,278.226,0.694,0.000,0.000,0.000,289.536
1726,270.301,0.709,0.000,0.000,0.000,278.443
1727,985.652,0.972,0.000,0.000,0.000,995.844
1728,281.316,1.981,0.000,0.005,0.000,295.605
1729,351.296,6.286,0.000,0.000,0.000,367.887
1730,275.195,1.206,0.000,0.000,0.000,284.712
1731,364.854,1.877,0.000,0.000,0.000,375.938
1732,278.225,0.533,0.000,0.000,0.000,289.419
1733,348.163,0.473,0.000,0.000,0.000,355.820
1734,339.187,0.429,0.000,0.000,0.000,346.539
1735,220.981,0.611,0.000,0.000,0.000,229.417
1736,195.711,0.401,0.000,0.000,0.000,202.704
1737,278.565,0.558,0.000,0.000,0.000,286.916
1738,218.958,0.449,0.000,0.000,0.000,226.736
1739,205.291,0.438,0.000,0.000,0.000,212.023
1740,195.576,0.398,0.000,0.000,0.000,202.260
1741,195.108,0.426,0.000,0.000,0.000,203.763
1742,262.090,0.948,0.000,0.000,0.000,269.187
1743,207.845,0.488,0.000,0.000,0.000,220.461
1744,204.033,1.099,0.000,0.003,0.000,211.945
1745,203.838,1.619,0.000,0.000,0.000,211.832
1746,186.536,1.174,0.000,0.000,0.000,194.198
1747,249.332,1.960,0.000,0.000,0.000,260.215
1748,208.684,1.106,0.000,0.000,0.000,217.129
1749,199.760,1.121,0.000,0.000,0.000,207.685
1750,193.325,1.620,0.000,0.000,0.000,201.524
1751,189.059,1.123,0.000,0.000,0.000,196.446
1752,271.670,2.148,0.000,0.000,0.000,284.047
1753,216.860,1.203,0.000,0.000,0.000,224.306
1754,201.621,1.125,0.000,0.003,0.000,208.876
1755,193.568,1.147,0.000,0.000,0.000,202.318
1756,195.375,0.596,0.000,0.000,0.000,205.419
1757,298.466,0.593,0.000,0.000,0.000,305.440
1758,190.418,0.437,0.000,0.000,0.000,197.553
1759,187.597,1.826,0.000,0.000,0.000,196.397
1760,202.423,1.138,0.000,0.000,0.000,210.617
1761,192.254,1.106,0.000,0.000,0.000,205.513
1762,275.622,1.117,0.000,0.000,0.000,288.402
1763,197.028,1.596,0.000,0.000,0.000,205.615
1764,184.644,1.975,0.000,0.003,0.000,193.769
1765,185.756,1.026,0.000,0.000,0.000,194.338
1766,210.808,0.424,0.000,0.000,0.000,217.782
1767,274.189,0.886,0.000,0.000,0.000,284.289
1768,218.566,0.429,0.000,0.000,0.000,224.972
1769,201.560,0.409,0.000,0.000,0.000,208.888
1770,194.954,0.398,0.000,0.000,0.000,201.469
1771,222.101,0.447,0.000,0.000,0.000,228.420
1772,271.136,0.442,0.000,0.000,0.000,280.859
1773,191.242,0.433,0.000,0.000,0.000,197.841
1774,203.901,0.458,0.000,0.000,0.000,214.277
1775,206.885,1.021,0.000,0.000,0.000,216.919
1776,210.701,0.423,0.000,0.000,0.000,218.093
1777,257.703,1.129,0.000,0.000,0.000,265.077
1778,197.482,0.439,0.000,0.000,0.000,207.374
1779,198.860,0.438,0.000,0.000,0.000,206.023
1780,212.618,0.856,0.000,0.000,0.000,220.243
1781,199.337,0.615,0.000,0.000,0.000,206.744
1782,253.271,0.413,0.000,0.000,0.000,259.981
1783,198.540,1.601,0.000,0.000,0.000,208.022
1784,208.513,0.431,0.000,0.000,0.000,216.480
1785,190.452,0.404,0.000,0.000,0.000,197.053
1786,281.729,0.405,0.000,0.000,0.000,288.358
1787,303.730,0.400,0.000,0.000,0.000,310.288
1788,231.104,1.186,0.000,0.000,0.000,239.894
1789,191.280,0.397,0.000,0.000,0.000,197.999
1790,201.864,0.424,0.000,0.000,0.000,209.934
1791,187.103,0.555,0.000,0.000,0.000,199.952
1792,291.950,1.829,0.000,0.003,0.000,300.134
1793,203.888,2.496,0.000,0.000,0.000,212.810
1794,206.764,2.427,0.000,0.000,0.000,219.528
1795,191.978,0.807,0.000,0.000,0.000,199.947
1796,203.264,0.614,0.000,0.000,0.000,212.254
1797,303.355,0.890,0.000,0.000,0.000,311.388
1798,249.238,0.403,0.000,0.000,0.000,255.882
1799,187.291,0.409,0.000,0.000,0.000,196.797
1800,197.780,1.767,0.000,0.000,0.000,206.555
1801,280.771,2.403,0.000,0.000,0.000,290.332
1802,206.899,1.919,0.000,0.003,0.000,220.093
1803,190.217,1.086,4.943,0.000,0.000,207.926
1804,186.204,1.174,0.000,0.000,0.000,193.878
1805,204.048,2.138,0.000,0.000,0.000,213.327
1806,278.366,2.129,0.000,0.000,0.000,286.985
1807,208.559,1.178,0.000,0.000,0.000,216.764
1808,185.768,1.075,0.000,0.000,0.000,193.402
1809,201.562,0.428,0.000,0.000,0.000,212.623
1810,230.549,0.411,0.000,0.000,0.000,239.820
1811,253.736,1.128,0.000,0.000,0.000,261.481
1812,190.748,1.092,0.000,0.003,0.046,199.352
1813,192.355,1.176,0.000,0.000,0.000,203.676
1814,191.197,1.115,0.000,0.000,0.000,199.200
1815,227.317,1.114,0.000,0.000,0.000,235.190
1816,262.783,2.123,0.000,0.000,0.000,271.354
1817,195.286,1.053,0.000,0.000,0.000,202.941
1818,193.775,1.122,0.000,0.000,0.000,201.345
1819,220.155,2.709,0.000,0.000,0.000,231.225
1820,197.167,1.079,0.000,0.000,0.000,207.078
1821,243.708,1.106,0.000,0.000,0.000,256.355
1822,186.056,1.159,0.000,0.003,0.000,193.841
1823,194.854,1.102,0.000,0.000,0.000,202.360
1824,228.906,1.091,0.000,0.000,0.000,236.096
1825,198.264,1.355,0.000,0.000,0.000,208.874
1826,257.221,1.099,0.000,0.000,0.000,264.765
1827,196.561,1.084,0.000,0.000,0.000,204.062
1828,221.461,1.155,0.000,0.000,0.000,229.167
1829,199.383,1.100,0.000,0.000,0.000,206.690
1830,182.264,0.459,0.000,0.000,0.000,189.798
1831,255.612,0.466,0.000,0.000,0.000,265.322
1832,187.093,0.409,0.000,0.000,0.000,198.581
1833,217.835,0.384,0.000,0.000,0.000,224.217
1834,196.674,0.840,0.000,0.000,0.000,203.236
1835,182.901,0.396,0.000,0.000,0.000,192.692
1836,249.733,4.281,0.000,0.000,0.000,267.865
1837,216.627,1.721,0.000,0.004,0.000,228.517
1838,209.714,1.135,0.000,0.000,0.000,217.131
1839,179.077,2.275,0.000,0.000,0.000,190.513
1840,184.975,1.085,0.000,0.000,0.000,195.243
1841,241.716,3.603,0.000,0.000,0.000,255.660
1842,220.996,2.526,0.000,0.000,0.000,229.797
1843,200.617,1.109,0.000,0.000,0.000,208.227
1844,185.468,1.081,0.000,0.000,0.000,193.550
1845,193.609,2.195,0.000,0.000,0.000,203.965
1846,202.939,0.770,0.000,0.000,0.000,212.326
1847,259.808,0.411,0.000,0.000,0.000,266.213
1848,192.865,0.431,0.000,0.000,0.000,199.230
1849,189.945,0.461,0.000,0.000,0.000,196.435
1850,191.881,0.423,0.000,0.000,0.000,198.340
1851,224.266,0.874,0.000,0.000,0.000,231.694
1852,252.461,0.420,0.000,0.000,0.000,258.949
1853,192.999,0.414,0.000,0.000,0.000,199.921
1854,183.394,1.205,0.000,0.003,0.000,191.790
1855,194.328,1.100,0.000,0.000,0.000,202.008
1856,224.492,1.936,0.000,0.000,0.000,236.226
1857,261.301,1.151,0.000,0.000,0.000,269.096
1858,194.639,1.970,0.000,0.000,0.000,204.303
1859,195.468,1.067,0.000,0.000,0.000,203.949
1860,213.404,1.212,0.000,0.000,0.000,225.528
1861,203.886,1.091,0.000,0.000,0.000,211.222
1862,252.627,1.100,0.000,0.000,0.000,266.930
1863,185.852,0.453,0.000,0.000,0.000,197.456
1864,196.095,0.846,0.000,0.000,0.000,203.251
1865,220.919,0.400,0.000,0.000,0.000,230.414
1866,188.559,1.112,0.000,0.003,0.000,197.222
1867,256.368,1.090,0.000,0.000,0.000,263.837
1868,194.886,1.082,0.000,0.000,0.000,203.069
1869,206.276,1.580,0.000,0.000,0.000,219.623
1870,201.337,1.103,0.000,0.000,0.000,208.945
1871,192.242,1.071,0.000,0.000,0.000,199.763
1872,251.960,1.118,0.000,0.000,0.000,259.608
1873,196.571,1.150,0.000,0.000,0.000,207.405
1874,224.938,1.194,0.000,0.000,0.000,237.860
1875,241.506,2.237,0.000,0.000,0.000,249.996
1876,195.222,1.107,0.000,0.003,0.000,202.947
1877,266.558,2.330,0.000,0.000,0.000,275.226
1878,223.787,2.284,0.000,0.000,0.000,233.488
1879,199.028,1.695,0.000,0.000,0.000,208.203
1880,182.713,3.033,0.000,0.000,0.000,194.033
1881,186.167,2.380,0.000,0.000,0.000,200.663
1882,275.713,1.712,0.000,0.000,0.000,284.288
1883,206.134,1.252,0.000,0.000,0.000,213.860
1884,257.906,1.882,0.000,0.000,0.000,267.612
1885,192.549,1.307,0.000,0.000,0.000,200.427
1886,219.287,3.253,0.000,0.004,0.000,232.240
1887,249.194,1.096,0.000,0.000,0.000,256.573
1888,193.737,1.102,0.000,0.000,0.000,201.101
1889,184.714,1.090,0.000,0.000,0.000,192.289
1890,196.569,1.108,0.000,0.000,0.000,204.157
1891,205.942,2.116,0.000,0.000,0.000,216.764
1892,276.982,1.222,0.000,0.000,0.000,284.347
1893,191.796,1.905,0.000,0.000,0.000,200.176
1894,194.206,1.100,0.000,0.000,0.000,205.472
1895,239.535,1.575,0.000,0.000,0.000,253.966
1896,376.311,1.200,0.000,0.003,0.000,384.734
1897,185.285,1.804,0.000,0.000,0.000,198.043
1898,191.453,2.129,0.000,0.000,0.000,201.739
1899,201.541,1.165,0.000,0.000,0.000,209.487
1900,221.096,1.108,0.000,0.000,0.000,228.521
1901,322.879,1.467,0.000,0.000,0.000,333.849
1902,188.857,1.196,0.000,0.000,0.000,197.091
1903,325.990,3.137,0.000,0.000,0.000,338.153
1904,300.928,1.285,0.000,0.000,0.000,310.624
1905,338.933,1.976,0.000,0.000,0.000,349.508
1906,276.883,1.502,0.000,0.004,0.000,286.819
1907,282.541,2.697,0.000,0.000,0.000,293.596
1908,314.658,11.787,0.000,0.000,0.000,367.296
1909,281.924,1.881,0.000,0.000,0.000,294.915
1910,289.426,2.041,0.000,0.000,0.000,301.895
1911,288.042,2.662,0.000,0.000,0.000,299.246
1912,326.104,2.094,0.000,0.000,0.000,336.828
1913,346.691,2.521,0.000,0.000,0.000,357.426
1914,299.964,2.967,0.000,0.000,0.000,311.474
1915,370.276,2.313,0.000,0.000,0.000,385.463
1916,323.193,2.305,0.000,0.004,0.000,334.713
1917,297.999,2.811,0.000,0.000,0.000,312.342
1918,304.289,5.197,0.000,0.000,0.000,318.203
1919,401.985,1.637,0.000,0.000,0.000,412.538
1920,925.274,1.826,0.000,0.000,0.000,941.777
1921,306.698,0.464,0.000,0.000,0.000,316.193
1922,272.452,0.667,0.000,0.000,0.000,283.364
1923,279.607,1.149,0.000,0.000,0.000,319.118
1924,356.410,0.930,0.000,0.000,0.000,367.334
1925,315.643,0.841,0.000,0.000,0.000,325.986
1926,433.462,0.798,0.000,0.000,0.000,450.091
1927,349.852,0.466,0.000,0.000,0.000,358.078
1928,259.635,1.562,0.000,0.004,0.000,270.113
1929,335.353,2.578,0.000,0.000,0.000,348.376
1930,376.375,2.803,9.341,0.000,0.000,397.178
1931,309.385,1.097,0.000,0.000,0.000,317.613
1932,244.267,2.243,0.000,0.000,0.000,261.924
1933,214.614,1.212,0.000,0.000,0.000,226.834
1934,337.051,3.265,0.000,0.000,0.000,348.615
1935,234.877,1.162,0.000,0.000,0.000,246.135
1936,230.996,1.941,0.000,0.000,0.000,240.699
1937,255.324,3.106,0.000,0.000,0.000,266.945
1938,378.643,1.195,0.000,0.003,0.053,390.278
1939,226.736,1.121,0.000,0.000,0.000,239.032
1940,195.701,2.431,0.000,0.000,0.000,206.410
1941,250.112,0.966,0.000,0.000,0.000,259.700
1942,481.633,0.760,0.000,0.000,0.000,491.865
1943,287.167,0.429,0.000,0.000,0.000,293.772
1944,271.499,0.450,0.000,0.000,0.000,278.519
1945,278.282,0.704,0.000,0.000,0.000,286.991
1946,269.629,0.405,0.000,0.000,0.000,277.022
1947,196.576,0.394,0.000,0.000,0.000,203.042
1948,274.598,0.511,0.000,0.000,0.000,282.294
1949,280.367,1.202,0.000,0.000,0.000,290.942
1950,345.869,0.670,0.000,0.000,0.000,359.075
1951,187.837,1.231,0.000,0.003,0.000,196.892
1952,188.747,1.282,0.000,0.000,0.000,201.761
1953,207.592,1.108,0.000,0.000,0.000,216.209
1954,205.781,1.181,0.000,0.000,0.000,213.789
1955,257.039,1.141,0.000,0.000,0.000,264.686
1956,197.205,1.150,0.000,0.000,0.000,204.912
1957,199.179,1.132,0.000,0.000,0.000,206.605
1958,204.649,1.251,0.000,0.000,0.000,220.656
1959,189.860,2.118,0.000,0.000,0.000,199.166
1960,260.723,1.595,0.000,0.000,0.000,269.605
1961,192.313,1.122,0.000,0.003,0.000,203.337
1962,221.891,1.652,0.000,0.000,0.000,229.680
1963,219.565,1.076,0.000,0.000,0.000,228.136
1964,185.853,1.175,0.000,0.000,0.000,196.980
1965,266.402,0.416,0.000,0.000,0.000,272.892
1966,198.277,0.415,0.000,0.000,0.000,205.459
1967,218.986,0.638,0.000,0.000,0.000,226.660
1968,183.682,0.413,0.000,0.000,0.000,193.911
1969,185.409,2.350,0.000,0.000,0.000,196.153
1970,255.499,0.401,0.000,0.000,0.000,262.268
1971,197.699,0.410,0.000,0.000,0.000,204.285
1972,221.385,0.415,0.000,0.000,0.000,227.927
1973,187.263,0.893,0.000,0.000,0.000,196.030
1974,204.500,1.217,0.000,0.006,0.000,212.262
1975,258.947,2.056,0.000,0.000,0.000,267.862
1976,204.740,1.811,0.000,0.000,0.000,221.083
1977,183.994,1.123,0.000,0.000,0.000,191.741
1978,189.640,1.155,0.000,0.000,0.000,197.274
1979,201.016,1.089,0.000,0.000,0.000,212.505
1980,260.684,1.124,0.000,0.000,0.000,268.467
1981,213.237,2.218,0.000,0.000,0.000,222.350
1982,185.871,3.002,0.000,0.000,0.000,200.739
1983,198.113,1.286,0.000,0.000,0.000,205.832
1984,195.552,1.082,0.000,0.003,0.000,203.287
1985,266.510,1.082,0.000,0.000,0.000,274.546
1986,200.486,1.105,0.000,0.000,0.000,208.084
1987,184.639,1.717,0.000,0.000,0.000,192.712
1988,194.939,1.116,0.000,0.000,0.000,202.444
1989,208.541,1.143,0.000,0.000,0.000,217.105
1990,259.615,1.200,0.000,0.000,0.000,267.356
1991,191.931,1.118,0.000,0.000,0.000,200.764
1992,194.248,1.037,0.000,0.000,0.000,202.949
1993,185.427,0.416,0.000,0.000,0.000,192.130
1994,204.741,0.647,0.000,0.000,0.000,217.317
1995,244.875,0.758,0.000,0.000,0.000,254.688
1996,199.342,0.404,0.000,0.000,0.000,206.088
1997,194.209,0.438,0.000,0.000,0.000,204.881
1998,207.974,0.402,0.000,0.000,0.000,216.163
1999,192.611,0.869,0.000,0.000,0.000,200.779
2000,211.061,0.482,0.000,0.000,0.000,219.273
2001,248.292,1.183,0.000,0.000,0.000,255.706
2002,197.351,1.905,0.000,0.003,0.000,205.634
2003,204.660,0.423,0.000,0.000,0.000,211.390
2004,205.424,1.107,0.000,0.000,0.000,217.975
2005,198.808,1.181,0.000,0.000,0.000,210.110
2006,274.638,1.162,0.000,0.000,0.000,282.929
2007,204.608,1.136,0.000,0.000,0.000,211.927
2008,200.046,2.131,0.000,0.000,0.000,213.450
2009,204.660,1.082,0.000,0.000,0.000,215.206
2010,181.212,0.836,0.000,0.000,0.000,189.532
2011,283.407,0.397,0.000,0.000,0.000,290.134
2012,198.181,0.438,0.000,0.000,0.000,207.913
2013,214.754,0.725,0.000,0.000,0.000,221.897
2014,192.303,0.523,0.000,0.000,0.000,199.761
2015,199.203,0.457,0.000,0.000,0.000,208.667
2016,265.435,0.404,0.000,0.000,0.000,272.605
2017,202.210,0.991,0.000,0.000,0.000,211.336
2018,248.279,0.851,0.000,0.000,0.000,260.726
2019,205.442,0.413,0.000,0.000,0.000,212.158
2020,195.165,0.427,0.000,0.000,0.000,205.961
2021,277.041,0.632,0.000,0.000,0.000,285.754
2022,240.438,0.434,0.000,0.000,0.000,248.654
2023,181.342,1.097,0.000,0.003,0.000,188.817
2024,196.326,2.536,0.000,0.000,0.000,207.305
2025,230.315,0.935,0.000,0.000,0.000,251.199
2026,225.289,1.140,0.000,0.000,0.000,232.290
2027,182.124,1.134,0.000,0.000,0.000,190.377
2028,206.068,2.264,0.000,0.000,0.000,216.034
2029,205.187,0.660,0.000,0.000,0.000,214.818
2030,270.074,4.840,0.000,0.000,0.000,294.409
2031,221.510,0.473,0.000,0.000,0.000,228.261
2032,194.555,0.795,0.000,0.000,0.000,203.222
2033,187.245,0.404,0.000,0.000,0.000,194.282
2034,214.463,0.441,0.000,0.000,0.000,221.726
2035,233.300,2.288,0.000,0.000,0.000,253.059
2036,197.981,0.402,0.000,0.000,0.000,207.481
2037,191.488,0.410,0.000,0.000,0.000,197.918
2038,204.482,0.389,0.000,0.000,0.000,213.813
2039,197.791,0.406,0.000,0.000,0.000,206.675
2040,195.417,0.561,0.000,0.000,0.000,203.375
2041,249.185,0.431,0.000,0.000,0.000,259.194
2042,190.567,0.398,0.000,0.000,0.000,196.882
2043,207.522,1.274,0.000,0.000,0.000,220.901
2044,194.814,0.401,0.000,0.000,0.000,201.327
2045,193.934,1.129,0.000,0.003,0.000,203.706
2046,265.717,0.425,0.000,0.000,0.000,272.635
2047,188.405,2.593,0.000,0.000,0.000,198.081
2048,214.759,1.876,0.000,0.000,0.000,226.059
2049,197.851,1.140,0.000,0.000,0.000,204.838
2050,252.292,2.031,0.000,0.000,0.000,275.325
2051,358.504,1.848,0.000,0.000,0.000,367.715
2052,203.970,1.185,0.000,0.000,0.000,212.146
2053,226.064,1.685,0.000,0.000,0.000,235.926
2054,213.160,2.161,0.000,0.000,0.000,222.274
2055,311.883,2.400,0.000,0.014,0.000,320.627
2056,247.723,2.093,0.000,0.000,0.000,258.068
2057,249.391,2.445,0.000,0.000,0.000,259.407
2058,192.861,2.955,0.000,0.000,0.000,204.575
2059,277.840,1.315,0.000,0.000,0.000,286.557
2060,195.228,1.088,0.000,0.000,0.000,202.656
2061,224.073,1.293,0.000,0.000,0.000,232.711
2062,258.678,1.193,0.000,0.000,0.000,267.087
2063,187.815,0.608,0.000,0.000,0.000,198.007
2064,277.930,2.343,0.000,0.000,0.000,288.566
2065,202.483,1.126,0.000,0.003,0.000,211.306
2066,196.879,1.132,0.000,0.000,0.000,205.555
2067,192.043,1.065,0.000,0.000,0.000,201.120
2068,203.503,2.512,6.744,0.000,0.000,219.730
2069,259.351,1.175,0.000,0.000,0.000,272.905
2070,281.733,2.020,0.000,0.000,0.000,292.862
2071,308.699,2.151,0.000,0.000,0.000,321.507
2072,378.503,5.197,0.000,0.000,0.000,420.066
2073,284.000,1.638,0.000,0.000,0.000,294.241
2074,277.470,2.068,0.000,0.000,0.000,287.607
2075,274.338,2.033,0.000,0.011,0.087,285.175
2076,976.939,3.128,0.000,0.000,0.000,989.676
2077,309.354,2.231,0.000,0.000,0.000,320.120
2078,361.730,1.995,0.000,0.000,0.000,377.996
2079,387.169,1.707,0.000,0.000,0.000,400.937
2080,290.276,1.973,0.000,0.000,0.000,300.949
2081,362.651,1.254,0.000,0.000,0.000,374.867
2082,289.183,1.861,0.000,0.000,0.000,298.873
2083,307.174,1.937,0.000,0.000,0.000,317.465
2084,304.197,8.082,0.000,0.000,0.000,355.519
2085,313.595,0.723,0.000,0.000,0.000,323.130
2086,292.362,4.293,0.000,0.014,0.000,306.855
2087,287.055,1.567,0.000,0.000,0.000,298.458
2088,1089.085,4.396,0.000,0.000,0.000,1110.788
2089,443.376,3.779,0.000,0.000,0.000,459.684
2090,319.901,3.172,0.000,0.000,0.000,334.510
2091,463.082,5.350,0.000,0.000,0.000,483.837
2092,609.672,3.334,0.000,0.000,0.000,627.858
2093,649.713,2.647,0.000,0.000,0.000,667.152
2094,502.075,0.965,0.000,0.000,0.000,517.698
2095,396.175,1.112,0.000,0.000,0.000,406.221
2096,479.196,1.150,0.000,0.003,0.000,488.837
2097,333.125,2.091,0.000,0.000,0.000,346.353
2098,359.773,0.949,0.000,0.000,0.000,369.624
