frame_id,detection_ms,tracking_ms,recognition_ms,render_ms
28380,0.000,0.000,0.000,2.789
28381,0.000,0.000,0.000,1.861
28382,0.000,0.000,0.000,2.017
28383,0.000,0.000,0.000,1.914
28384,0.000,0.000,0.000,2.094
28385,0.000,0.000,0.000,1.599
28386,0.000,0.000,0.000,2.138
28387,0.000,0.000,0.000,1.728
28388,0.000,0.000,0.000,2.419
28389,0.000,0.000,0.000,2.057
28390,0.000,0.000,0.000,1.541
28391,0.000,0.000,0.000,3.121
28392,0.000,0.000,0.000,1.551
28393,0.000,0.000,0.000,3.754
28394,0.000,0.508,0.000,1.579
28395,0.000,0.000,0.000,1.880
28396,0.000,0.000,0.000,2.428
28397,0.000,0.000,0.000,3.026
28398,0.000,0.000,0.000,2.808
28399,0.000,0.000,0.000,1.701
28400,0.000,0.000,0.000,2.072
28401,0.000,0.000,0.000,1.844
28402,0.000,0.000,0.000,3.047
28403,0.000,0.000,0.000,1.779
28404,0.000,0.000,0.000,2.146
28405,0.000,0.000,0.000,1.951
28406,0.000,0.000,0.000,1.697
28407,0.000,0.000,0.000,1.823
28408,0.000,0.000,0.000,2.932
28409,0.000,0.000,0.000,1.838
28410,0.000,0.000,0.000,2.078
28411,0.000,0.000,0.000,1.718
28412,0.000,0.000,0.000,2.297
28413,0.000,0.000,0.000,2.076
28414,0.000,0.000,0.000,3.003
28415,0.000,0.000,0.000,1.792
28416,0.000,0.000,0.000,1.767
28417,0.000,0.000,0.000,3.267
28418,0.000,0.000,0.000,2.430
28419,0.000,0.000,0.000,1.531
28420,0.000,0.000,0.000,2.288
28421,0.000,0.000,0.000,2.227
28422,0.000,0.000,0.000,1.604
28423,0.000,0.000,0.000,2.106
28424,0.000,0.000,0.000,1.682
28425,0.000,0.000,0.000,1.852
28426,0.000,0.000,0.000,1.954
28427,0.000,0.597,0.000,5.744
28428,0.000,0.000,0.000,1.999
28429,0.000,0.000,0.000,2.078
28430,0.000,0.000,0.000,1.933
28431,0.000,0.000,0.000,2.021
28432,0.000,0.000,0.000,1.730
28433,0.000,0.000,0.000,2.149
28434,0.000,0.000,0.000,1.950
28435,0.000,0.000,0.000,2.818
28436,0.000,0.000,0.000,1.939
28437,0.000,0.000,0.000,1.865
28438,0.000,0.000,0.000,1.520
28439,0.000,0.000,0.000,1.939
28440,0.000,0.000,0.000,1.854
28441,0.000,0.000,0.000,2.516
28442,0.000,0.000,0.000,1.897
28443,0.000,0.000,0.000,2.186
28444,0.000,0.000,0.000,1.688
28445,0.000,0.000,0.000,1.752
28446,0.000,0.000,0.000,1.750
28447,0.000,0.000,0.000,2.447
28448,0.000,0.000,0.000,2.582
28449,0.000,0.000,0.000,2.145
28450,0.000,0.000,0.000,1.873
28451,0.000,0.000,0.000,2.000
28452,0.000,0.000,0.000,1.947
28453,0.000,0.000,0.000,2.741
28454,0.000,0.000,0.000,3.274
28455,0.000,0.000,0.000,2.004
28456,0.000,0.000,0.000,1.732
28457,0.000,0.000,0.000,2.029
28458,0.000,0.000,0.000,2.751
28459,0.000,0.000,0.000,3.035
28460,0.000,0.000,0.000,3.526
28461,0.000,0.000,0.000,1.664
28462,0.000,0.000,0.000,2.586
28463,0.000,0.000,0.000,1.699
28464,0.000,0.000,0.000,4.360
28465,0.000,0.000,0.000,2.570
28466,0.000,0.000,0.000,2.421
28467,0.000,0.000,0.000,3.335
28468,0.000,0.000,0.000,2.618
28469,0.000,0.000,0.000,1.862
28470,0.000,0.000,0.000,1.914
28471,0.000,0.000,0.000,2.018
28472,0.000,0.000,0.000,2.508
28473,0.000,0.000,0.000,1.796
28474,0.000,0.000,0.000,2.367
28475,0.000,0.000,0.000,2.203
28476,0.000,0.000,0.000,1.930
28477,0.000,0.000,0.000,2.282
28478,0.000,0.000,0.000,2.351
28479,0.000,0.000,0.000,1.649
28480,0.000,0.000,0.000,1.622
28481,0.000,0.000,0.000,1.722
28482,0.000,0.000,0.000,2.658
28483,0.000,0.000,0.000,2.741
28484,0.000,0.000,0.000,2.697
28485,0.000,0.000,0.000,2.050
28486,0.000,0.000,0.000,2.072
28487,0.000,0.000,0.000,1.636
28488,0.000,0.000,0.000,2.651
28489,0.000,0.000,0.000,1.700
28490,0.000,0.000,0.000,2.525
28491,0.000,0.000,0.000,2.135
28492,0.000,0.000,0.000,2.492
28493,0.000,0.000,0.000,1.948
28494,0.000,0.000,0.000,1.671
28495,0.000,0.000,0.000,2.074
28496,0.000,0.000,0.000,2.053
28497,0.000,0.000,0.000,1.784
28498,0.000,0.000,0.000,2.104
28499,0.000,0.000,0.000,2.603
28500,0.000,0.000,0.000,1.998
28501,0.000,0.000,0.000,3.021
28502,0.000,0.000,0.000,2.034
28503,0.000,0.000,0.000,1.769
28504,0.000,0.000,0.000,1.743
28505,0.000,0.000,0.000,1.766
28506,0.000,0.000,0.000,1.861
28507,0.000,0.000,0.000,2.654
28508,0.000,0.000,0.000,3.015
28509,0.000,0.000,0.000,3.328
28510,0.000,0.000,0.000,1.578
28511,0.000,0.000,0.000,2.750
28512,0.000,0.000,0.000,2.089
28513,0.000,0.000,0.000,2.718
28514,0.000,0.000,0.000,2.313
28515,0.000,0.000,0.000,1.715
28516,0.000,0.000,0.000,2.143
28517,0.000,0.000,0.000,1.606
28518,0.000,0.000,0.000,1.801
28519,0.000,0.000,0.000,1.584
28520,0.000,0.598,0.000,3.288
28521,0.000,0.000,0.000,1.859
28522,0.000,0.000,0.000,3.130
28523,0.000,0.000,0.000,1.718
28524,0.000,0.000,0.000,2.001
28525,0.000,0.000,0.000,1.674
28526,0.000,0.000,0.000,2.925
28527,0.000,0.000,0.000,1.827
28528,0.000,0.000,0.000,2.280
28529,0.000,0.000,0.000,2.481
28530,0.000,0.000,0.000,2.066
28531,0.000,0.000,0.000,1.707
28532,0.000,0.000,0.000,2.137
28533,0.000,0.000,0.000,1.898
28534,0.000,0.000,0.000,2.736
28535,0.000,0.000,0.000,2.002
28536,0.000,0.000,0.000,1.860
28537,0.000,0.000,0.000,1.976
28538,0.000,0.000,0.000,1.872
28539,0.000,0.000,0.000,3.205
28540,0.000,0.000,0.000,2.964
28541,0.000,0.000,0.000,3.062
28542,0.000,0.000,0.000,1.845
28543,0.000,0.000,0.000,1.696
28544,0.000,0.000,0.000,1.875
28545,0.000,0.000,0.000,1.658
28546,0.000,0.000,0.000,2.191
28547,0.000,0.000,0.000,2.496
28548,0.000,0.000,0.000,2.949
28549,0.000,0.000,0.000,2.082
28550,0.000,0.000,0.000,1.839
28551,0.000,0.000,0.000,1.886
28552,0.000,0.000,0.000,1.602
28553,0.000,0.557,0.000,1.444
28554,0.000,0.000,0.000,1.933
28555,0.000,0.000,0.000,2.348
28556,0.000,0.000,0.000,1.947
28557,0.000,0.000,0.000,3.025
28558,0.000,0.000,0.000,1.762
28559,0.000,0.000,0.000,2.712
28560,0.000,0.000,0.000,1.834
28561,0.000,0.000,0.000,3.301
28562,0.000,0.000,0.000,2.381
28563,0.000,0.000,0.000,2.322
28564,0.000,0.000,0.000,2.772
28565,0.000,0.000,0.000,1.579
28566,0.000,0.000,0.000,1.935
28567,0.000,0.000,0.000,2.779
28568,0.000,0.000,0.000,2.035
28569,0.000,0.000,0.000,1.889
28570,0.000,0.000,0.000,1.703
28571,0.000,0.000,0.000,1.973
28572,0.000,0.000,0.000,1.739
28573,0.000,0.000,0.000,1.974
28574,0.000,0.000,0.000,1.727
28575,0.000,0.000,0.000,2.643
28576,0.000,0.000,0.000,2.704
28577,0.000,0.000,0.000,1.737
28578,0.000,0.000,0.000,2.043
28579,0.000,0.000,0.000,2.483
28580,0.000,0.000,0.000,2.803
28581,0.000,0.000,0.000,1.681
28582,0.000,0.000,0.000,2.996
28583,0.000,0.000,0.000,1.627
28584,0.000,0.000,0.000,1.947
28585,0.000,0.000,0.000,2.299
28586,0.000,0.000,0.000,1.897
28587,0.000,0.000,0.000,2.547
28588,0.000,0.000,0.000,1.783
28589,0.000,0.000,0.000,2.947
28590,0.000,0.000,0.000,4.243
28591,0.000,0.000,0.000,2.777
28592,0.000,0.000,0.000,1.722
28593,0.000,0.000,0.000,1.886
28594,0.000,0.000,0.000,1.757
28595,0.000,0.000,0.000,1.911
28596,0.000,0.000,0.000,1.813
28597,0.000,0.000,0.000,2.908
28598,0.000,0.000,0.000,1.558
28599,0.000,0.000,0.000,2.497
28600,0.000,0.000,0.000,2.844
28601,0.000,0.000,0.000,2.355
28602,0.000,0.000,0.000,1.836
28603,0.000,0.000,0.000,3.140
28604,0.000,0.000,0.000,1.955
28605,0.000,0.000,0.000,2.314
28606,0.000,0.000,0.000,1.621
28607,0.000,0.000,0.000,1.563
28608,0.000,0.000,0.000,2.226
28609,0.000,0.000,0.000,2.477
28610,0.000,0.000,0.000,1.771
28611,0.000,0.000,0.000,1.845
28612,0.000,0.000,0.000,2.647
28613,0.000,0.000,0.000,1.566
28614,0.000,0.000,0.000,2.292
28615,0.000,0.000,0.000,1.916
28616,0.000,0.000,0.000,2.721
28617,0.000,0.000,0.000,1.784
28618,0.000,0.000,0.000,2.425
28619,0.000,0.000,0.000,1.735
28620,0.000,0.000,0.000,3.365
28621,0.000,0.000,0.000,3.003
28622,0.000,0.000,0.000,2.539
28623,0.000,0.000,0.000,1.797
28624,0.000,0.000,0.000,2.350
28625,0.000,0.000,0.000,1.804
28626,0.000,0.000,0.000,1.960
28627,0.000,0.000,0.000,1.754
28628,0.000,0.000,0.000,3.087
28629,0.000,0.000,0.000,1.843
28630,0.000,0.000,0.000,1.975
28631,0.000,0.000,0.000,1.742
28632,0.000,0.000,0.000,2.387
28633,0.000,0.000,0.000,2.556
28634,0.000,0.000,0.000,2.400
28635,0.000,0.000,0.000,1.616
28636,0.000,0.000,0.000,2.521
28637,0.000,0.000,0.000,1.819
28638,0.000,0.000,0.000,1.797
28639,0.000,0.000,0.000,4.516
28640,0.000,0.409,0.000,1.429
28641,0.000,0.000,0.000,1.846
28642,0.000,0.000,0.000,2.431
28643,0.000,0.000,0.000,2.164
28644,0.000,0.000,0.000,1.611
28645,0.000,0.000,0.000,1.806
28646,0.000,0.000,0.000,1.705
28647,0.000,0.000,0.000,1.847
28648,0.000,0.000,0.000,2.413
28649,0.000,0.000,0.000,2.225
28650,0.000,0.000,0.000,9.257
28651,0.000,0.000,0.000,4.918
28652,0.000,0.000,0.000,2.116
28653,0.000,0.000,0.000,1.774
28654,0.000,0.000,0.000,3.076
28655,0.000,0.000,0.000,2.436
28656,0.000,0.000,0.000,2.620
28657,0.000,0.000,0.000,2.397
28658,0.000,0.000,0.000,1.641
28659,0.000,0.000,0.000,1.872
28660,0.000,0.000,0.000,3.604
28661,0.000,0.000,0.000,1.876
28662,0.000,0.000,0.000,2.303
28663,0.000,0.000,0.000,1.640
28664,0.000,0.000,0.000,3.058
28665,0.000,0.000,0.000,1.913
28666,0.000,0.000,0.000,2.330
28667,0.000,0.000,0.000,2.081
28668,0.000,0.000,0.000,1.719
28669,0.000,0.000,0.000,2.203
28670,0.000,0.000,0.000,1.512
28671,0.000,0.000,0.000,1.949
28672,0.000,0.000,0.000,2.253
28673,0.000,0.494,0.000,1.460
28674,0.000,0.000,0.000,1.906
28675,0.000,0.000,0.000,2.438
28676,0.000,0.000,0.000,1.959
28677,0.000,0.000,0.000,1.701
28678,0.000,0.000,0.000,1.695
28679,0.000,0.000,0.000,1.582
28680,0.000,0.000,0.000,1.969
28681,0.000,0.000,0.000,2.146
28682,0.000,0.000,0.000,2.309
28683,0.000,0.000,0.000,1.655
28684,0.000,0.000,0.000,1.705
28685,0.000,0.000,0.000,1.906
28686,0.000,0.000,0.000,3.117
28687,0.000,0.000,0.000,2.342
28688,0.000,0.000,0.000,2.665
28689,0.000,0.000,0.000,2.508
28690,0.000,0.000,0.000,1.700
28691,0.000,0.000,0.000,2.372
28692,0.000,0.000,0.000,1.993
28693,0.000,0.000,0.000,3.466
28694,0.000,0.000,0.000,1.973
28695,0.000,0.000,0.000,1.689
28696,0.000,0.000,0.000,1.772
28697,0.000,0.000,0.000,1.976
28698,0.000,0.000,0.000,1.942
28699,0.000,0.000,0.000,2.255
28700,0.000,0.000,0.000,1.864
28701,0.000,0.000,0.000,2.331
28702,0.000,0.000,0.000,3.286
28703,0.000,0.000,0.000,1.678
28704,0.000,0.000,0.000,2.318
28705,0.000,0.000,0.000,1.882
28706,0.000,0.000,0.000,2.071
28707,0.000,0.000,0.000,1.620
28708,0.000,0.000,0.000,1.576
28709,0.000,0.000,0.000,2.170
28710,0.000,0.000,0.000,1.870
28711,0.000,0.000,0.000,2.676
28712,0.000,0.000,0.000,2.337
28713,0.000,0.000,0.000,2.011
28714,0.000,0.000,0.000,1.674
28715,0.000,0.000,0.000,1.964
28716,0.000,0.000,0.000,2.136
28717,0.000,0.000,0.000,2.499
28718,0.000,0.000,0.000,2.608
28719,0.000,0.000,0.000,2.970
28720,0.000,0.000,0.000,1.808
28721,0.000,0.000,0.000,1.809
28722,0.000,0.000,0.000,1.649
28723,0.000,0.000,0.000,2.623
28724,0.000,0.000,0.000,2.910
28725,0.000,0.000,0.000,2.132
28726,0.000,0.000,0.000,1.726
28727,0.000,0.000,0.000,3.489
28728,0.000,0.000,0.000,2.578
28729,0.000,0.000,0.000,2.825
28730,0.000,0.000,0.000,1.976
28731,0.000,0.000,0.000,1.691
28732,0.000,0.000,0.000,1.751
28733,0.000,0.000,0.000,1.728
28734,0.000,0.000,0.000,1.633
28735,0.000,0.000,0.000,2.114
28736,0.000,0.000,0.000,2.135
28737,0.000,0.000,0.000,1.914
28738,0.000,0.000,0.000,2.306
28739,0.000,0.000,0.000,1.979
28740,0.000,0.000,0.000,3.079
28741,0.000,0.000,0.000,2.890
28742,0.000,0.000,0.000,2.454
28743,0.000,0.000,0.000,1.897
28744,0.000,0.000,0.000,2.089
28745,0.000,0.000,0.000,1.945
28746,0.000,0.000,0.000,1.615
28747,0.000,0.000,0.000,2.642
28748,0.000,0.000,0.000,2.045
28749,0.000,0.000,0.000,1.716
28750,0.000,0.000,0.000,2.966
28751,0.000,0.000,0.000,2.899
28752,0.000,0.000,0.000,2.152
28753,0.000,0.000,0.000,2.539
28754,0.000,0.000,0.000,1.792
28755,0.000,0.000,0.000,2.009
28756,0.000,0.000,0.000,5.294
28757,0.000,0.000,0.000,1.970
28758,0.000,0.000,0.000,1.880
28759,0.000,0.000,0.000,2.164
28760,0.000,0.000,0.000,2.412
28761,0.000,0.000,0.000,1.679
28762,0.000,0.000,0.000,2.072
28763,0.000,0.000,0.000,1.603
28764,0.000,0.000,0.000,1.956
28765,0.000,0.000,0.000,2.160
28766,0.000,0.000,0.000,2.390
28767,0.000,0.000,0.000,1.771
28768,0.000,0.000,0.000,2.670
28769,0.000,0.000,0.000,1.842
28770,0.000,0.000,0.000,3.073
28771,0.000,0.000,0.000,2.798
28772,0.000,0.000,0.000,2.162
28773,0.000,0.000,0.000,1.801
28774,0.000,0.000,0.000,1.705
28775,0.000,0.000,0.000,1.811
28776,0.000,0.000,0.000,1.879
28777,0.000,0.000,0.000,3.251
28778,0.000,0.000,0.000,2.118
28779,0.000,0.000,0.000,2.218
28780,0.000,0.000,0.000,1.643
28781,0.000,0.000,0.000,2.095
28782,0.000,0.000,0.000,1.920
28783,0.000,0.000,0.000,2.571
28784,0.000,0.000,0.000,1.808
28785,0.000,0.000,0.000,2.038
28786,0.000,0.000,0.000,1.672
28787,0.000,0.000,0.000,2.193
28788,0.000,0.000,0.000,1.901
28789,0.000,0.000,0.000,2.838
28790,0.000,0.000,0.000,2.149
28791,0.000,0.000,0.000,1.863
28792,0.000,0.000,0.000,2.078
28793,0.000,0.000,0.000,1.479
28794,0.000,0.000,0.000,2.222
28795,0.000,0.000,0.000,1.503
28796,0.000,0.000,0.000,2.680
28797,0.000,0.000,0.000,1.934
28798,0.000,0.000,0.000,2.040
28799,0.000,0.000,0.000,1.805
28800,0.000,0.000,0.000,1.747
28801,0.000,0.000,0.000,2.181
28802,0.000,0.000,0.000,2.202
28803,0.000,0.000,0.000,1.750
28804,0.000,0.000,0.000,1.895
28805,0.000,0.000,0.000,2.091
28806,0.000,0.000,0.000,2.130
28807,0.000,0.000,0.000,2.371
28808,0.000,0.000,0.000,2.469
28809,0.000,0.000,0.000,1.934
28810,0.000,0.000,0.000,1.860
28811,0.000,0.000,0.000,1.899
28812,0.000,0.000,0.000,1.814
28813,0.000,0.000,0.000,2.747
28814,0.000,0.000,0.000,2.137
28815,0.000,0.000,0.000,2.769
28816,0.000,0.000,0.000,1.746
28817,0.000,0.000,0.000,1.587
28818,0.000,0.000,0.000,1.931
28819,0.000,0.000,0.000,2.761
28820,0.000,0.000,0.000,1.801
28821,0.000,0.000,0.000,2.019
28822,0.000,0.000,0.000,1.733
28823,0.000,0.000,0.000,1.954
28824,0.000,0.000,0.000,2.274
28825,0.000,0.000,0.000,1.742
28826,0.000,0.000,0.000,2.449
28827,0.000,0.000,0.000,1.760
28828,0.000,0.000,0.000,2.694
28829,0.000,0.000,0.000,1.561
28830,0.000,0.000,0.000,3.717
28831,0.000,0.000,0.000,1.845
28832,0.000,0.000,0.000,2.302
28833,0.000,0.000,0.000,2.585
28834,0.000,0.000,0.000,2.528
28835,0.000,0.000,0.000,1.523
28836,0.000,0.000,0.000,2.313
28837,0.000,0.000,0.000,2.396
28838,0.000,0.000,0.000,2.654
28839,0.000,0.000,0.000,1.968
28840,0.000,0.000,0.000,1.754
28841,0.000,0.000,0.000,1.828
28842,0.000,0.000,0.000,4.775
28843,0.000,0.000,0.000,2.375
28844,0.000,0.000,0.000,1.888
28845,0.000,0.000,0.000,3.271
28846,0.000,0.000,0.000,1.840
28847,0.000,0.000,0.000,1.949
28848,0.000,0.000,0.000,1.654
28849,0.000,0.000,0.000,2.228
28850,0.000,0.000,0.000,1.888
28851,0.000,0.000,0.000,1.997
28852,0.000,0.000,0.000,2.266
28853,0.000,0.000,0.000,1.592
28854,0.000,0.000,0.000,2.370
28855,0.000,0.000,0.000,3.172
28856,0.000,0.607,0.000,4.361
28857,0.000,0.000,0.000,2.012
28858,0.000,0.000,0.000,2.948
28859,0.000,0.000,0.000,2.393
28860,0.000,0.000,0.000,1.911
28861,0.000,0.000,0.000,1.778
28862,0.000,0.000,0.000,2.542
28863,0.000,0.000,0.000,1.911
28864,0.000,0.000,0.000,2.348
28865,0.000,0.000,0.000,1.926
28866,0.000,0.000,0.000,2.425
28867,0.000,0.000,0.000,1.695
28868,0.000,0.000,0.000,2.472
28869,0.000,0.000,0.000,1.775
28870,0.000,0.000,0.000,2.177
28871,0.000,0.000,0.000,1.769
28872,0.000,0.000,0.000,1.731
28873,0.000,0.000,0.000,1.634
28874,0.000,0.000,0.000,1.608
28875,0.000,0.000,0.000,1.816
28876,0.000,0.000,0.000,2.086
28877,0.000,0.000,0.000,2.163
28878,0.000,0.000,0.000,2.503
28879,0.000,0.000,0.000,2.385
28880,0.000,0.000,0.000,3.829
28881,0.000,0.000,0.000,2.022
28882,0.000,0.000,0.000,2.111
28883,0.000,0.000,0.000,2.124
28884,0.000,0.000,0.000,1.734
28885,0.000,0.000,0.000,2.210
28886,0.000,0.000,0.000,1.564
28887,0.000,0.000,0.000,2.044
28888,0.000,0.000,0.000,1.990
28889,0.000,0.436,0.000,1.508
28890,0.000,0.000,0.000,6.137
28891,0.000,0.000,0.000,2.683
28892,0.000,0.000,0.000,2.249
28893,0.000,0.000,0.000,2.153
28894,0.000,0.000,0.000,2.085
28895,0.000,0.000,0.000,1.672
28896,0.000,0.000,0.000,1.835
28897,0.000,0.000,0.000,1.774
28898,0.000,0.000,0.000,2.680
28899,0.000,0.000,0.000,1.851
28900,0.000,0.000,0.000,1.818
28901,0.000,0.000,0.000,1.559
28902,0.000,0.000,0.000,1.701
28903,0.000,0.000,0.000,2.384
28904,0.000,0.000,0.000,1.957
28905,0.000,0.000,0.000,3.070
28906,0.000,0.000,0.000,1.666
28907,0.000,0.000,0.000,1.659
28908,0.000,0.000,0.000,1.733
28909,0.000,0.000,0.000,2.553
28910,0.000,0.000,0.000,1.788
28911,0.000,0.000,0.000,1.673
28912,0.000,0.000,0.000,1.704
28913,0.000,0.000,0.000,1.967
28914,0.000,0.000,0.000,2.472
28915,0.000,0.000,0.000,2.385
28916,0.000,0.000,0.000,2.144
28917,0.000,0.000,0.000,2.336
28918,0.000,0.000,0.000,2.427
28919,0.000,0.000,0.000,2.034
28920,0.000,0.000,0.000,1.550
28921,0.000,0.000,0.000,1.864
28922,0.000,0.000,0.000,3.423
28923,0.000,0.000,0.000,2.162
28924,0.000,0.000,0.000,2.620
28925,0.000,0.000,0.000,1.605
28926,0.000,0.000,0.000,1.743
28927,0.000,0.000,0.000,2.444
28928,0.000,0.000,0.000,2.290
28929,0.000,0.000,0.000,2.464
28930,0.000,0.000,0.000,2.727
28931,0.000,0.000,0.000,1.801
28932,0.000,0.000,0.000,2.620
28933,0.000,0.000,0.000,2.279
28934,0.000,0.000,0.000,2.587
28935,0.000,0.000,0.000,1.923
28936,0.000,0.000,0.000,1.699
28937,0.000,0.000,0.000,1.966
28938,0.000,0.000,0.000,1.918
28939,0.000,0.000,0.000,2.817
28940,0.000,0.000,0.000,1.726
28941,0.000,0.000,0.000,2.095
28942,0.000,0.000,0.000,1.573
28943,0.000,0.000,0.000,2.148
28944,0.000,0.000,0.000,1.715
28945,0.000,0.000,0.000,2.394
28946,0.000,0.000,0.000,3.238
28947,0.000,0.000,0.000,1.640
28948,0.000,0.000,0.000,2.472
28949,0.000,0.000,0.000,1.678
28950,0.000,0.000,0.000,1.875
28951,0.000,0.000,0.000,2.063
28952,0.000,0.000,0.000,1.970
28953,0.000,0.000,0.000,1.704
28954,0.000,0.000,0.000,2.151
28955,0.000,0.000,0.000,2.330
28956,0.000,0.000,0.000,2.213
28957,0.000,0.000,0.000,1.976
28958,0.000,0.000,0.000,2.047
28959,0.000,0.000,0.000,2.275
28960,0.000,0.000,0.000,2.468
28961,0.000,0.000,0.000,1.910
28962,0.000,0.000,0.000,1.777
28963,0.000,0.000,0.000,2.961
28964,0.000,0.000,0.000,3.522
28965,0.000,0.000,0.000,2.137
28966,0.000,0.000,0.000,1.619
28967,0.000,0.000,0.000,2.056
28968,0.000,0.000,0.000,1.895
28969,0.000,0.000,0.000,2.097
28970,0.000,0.000,0.000,1.918
28971,0.000,0.000,0.000,2.074
28972,0.000,0.000,0.000,1.633
28973,0.000,0.000,0.000,1.857
28974,0.000,0.000,0.000,1.900
28975,0.000,0.000,0.000,2.660
28976,0.000,0.000,0.000,2.430
28977,0.000,0.000,0.000,1.648
28978,0.000,0.000,0.000,2.807
28979,0.000,0.000,0.000,1.741
28980,0.000,0.000,0.000,2.322
28981,0.000,0.377,0.000,5.399
28982,0.000,0.426,0.000,1.704
28983,0.000,0.000,0.000,1.945
28984,0.000,0.000,0.000,2.716
28985,0.000,0.000,0.000,1.971
28986,0.000,0.000,0.000,2.543
28987,0.000,0.000,0.000,1.908
28988,0.000,0.000,0.000,2.018
28989,0.000,0.000,0.000,1.895
28990,0.000,0.000,0.000,2.501
28991,0.000,0.000,0.000,1.769
28992,0.000,0.000,0.000,1.790
28993,0.000,0.000,0.000,1.631
28994,0.000,0.000,0.000,2.687
28995,0.000,0.000,0.000,1.804
28996,0.000,0.000,0.000,2.353
28997,0.000,0.000,0.000,2.070
28998,0.000,0.000,0.000,2.166
28999,0.000,0.000,0.000,1.661
29000,0.000,0.000,0.000,1.777
29001,0.000,0.000,0.000,1.750
29002,0.000,0.000,0.000,2.560
29003,0.000,0.000,0.000,1.746
29004,0.000,0.000,0.000,2.130
29005,0.000,0.000,0.000,2.013
29006,0.000,0.000,0.000,3.139
29007,0.000,0.000,0.000,1.865
29008,0.000,0.000,0.000,3.160
29009,0.000,0.000,0.000,3.136
29010,0.000,0.000,0.000,1.718
29011,0.000,0.000,0.000,2.399
29012,0.000,0.000,0.000,2.185
29013,0.000,0.000,0.000,1.891
29014,0.000,0.000,0.000,2.847
29015,0.000,0.000,0.000,2.012
29016,0.000,0.000,0.000,1.720
29017,0.000,0.000,0.000,1.669
29018,0.000,0.000,0.000,2.246
29019,0.000,0.000,0.000,1.788
29020,0.000,0.000,0.000,1.725
29021,0.000,0.000,0.000,2.171
29022,0.000,0.000,0.000,1.896
29023,0.000,0.000,0.000,1.731
29024,0.000,0.000,0.000,2.305
29025,0.000,0.000,0.000,2.033
29026,0.000,0.000,0.000,1.862
29027,0.000,0.000,0.000,1.665
29028,0.000,0.000,0.000,1.865
29029,0.000,0.000,0.000,2.333
29030,0.000,0.000,0.000,3.580
29031,0.000,0.000,0.000,1.861
29032,0.000,0.000,0.000,2.134
29033,0.000,0.000,0.000,1.664
29034,0.000,0.000,0.000,2.112
29035,0.000,0.000,0.000,2.104
29036,0.000,0.400,0.000,1.548
29037,0.000,0.000,0.000,1.904
29038,0.000,0.000,0.000,2.245
29039,0.000,0.000,0.000,1.998
29040,0.000,0.000,0.000,1.727
29041,0.000,0.000,0.000,2.796
29042,0.000,0.000,0.000,1.771
29043,0.000,0.000,0.000,1.932
29044,0.000,0.210,0.000,4.739
29045,0.000,0.358,0.000,1.654
29046,0.000,0.000,0.000,2.786
29047,0.000,0.000,0.000,2.111
29048,0.000,0.000,0.000,1.747
29049,0.000,0.000,0.000,1.646
29050,0.000,0.000,0.000,1.774
29051,0.000,0.000,0.000,1.930
29052,0.000,0.000,0.000,1.745
29053,0.000,0.000,0.000,2.123
29054,0.000,0.000,0.000,2.722
29055,0.000,0.000,0.000,1.833
29056,0.000,0.000,0.000,2.131
29057,0.000,0.000,0.000,1.695
29058,0.000,0.000,0.000,1.918
29059,0.000,0.000,0.000,1.673
29060,0.000,0.355,0.000,1.513
29061,0.000,0.000,0.000,1.953
29062,0.000,0.000,0.000,2.181
29063,0.000,0.000,0.000,2.537
29064,0.000,0.000,0.000,2.347
29065,0.000,0.000,0.000,1.757
29066,0.000,0.000,0.000,1.806
29067,0.000,0.000,0.000,1.483
29068,0.000,0.000,0.000,2.834
29069,0.000,0.000,0.000,2.542
29070,0.000,0.000,0.000,1.736
29071,0.000,0.000,0.000,1.842
29072,0.000,0.000,0.000,1.628
29073,0.000,0.000,0.000,2.941
29074,0.000,0.000,0.000,1.559
29075,0.000,0.650,0.000,1.647
29076,0.000,0.000,0.000,1.780
29077,0.000,0.000,0.000,2.627
29078,0.000,0.000,0.000,2.406
29079,0.000,0.000,0.000,1.947
29080,0.000,0.000,0.000,1.582
29081,0.000,0.000,0.000,1.894
29082,0.000,0.000,0.000,1.940
29083,0.000,0.000,0.000,3.169
29084,0.000,0.000,0.000,3.251
29085,0.000,0.000,0.000,2.029
29086,0.000,0.000,0.000,2.633
29087,0.000,0.000,0.000,2.068
29088,0.000,0.000,0.000,1.643
29089,0.000,0.000,0.000,1.794
29090,0.000,0.246,0.000,1.524
29091,0.000,0.000,0.000,1.908
29092,0.000,0.000,0.000,2.967
29093,0.000,0.000,0.000,1.887
29094,0.000,0.000,0.000,1.980
29095,0.000,0.000,0.000,2.039
29096,0.000,0.000,0.000,1.781
29097,0.000,0.000,0.000,1.845
29098,0.000,0.000,0.000,1.965
29099,0.000,0.331,0.000,1.614
29100,0.000,0.000,0.000,1.895
29101,0.000,0.000,0.000,2.427
29102,0.000,0.000,0.000,1.757
29103,0.000,0.000,0.000,1.856
29104,0.000,0.000,0.000,1.589
29105,0.000,0.000,0.000,1.698
29106,0.000,0.000,0.000,1.793
29107,0.000,0.000,0.000,2.031
29108,0.000,0.590,0.000,1.679
29109,0.000,0.000,0.000,1.997
29110,0.000,0.000,0.000,2.229
29111,0.000,0.000,0.000,2.118
29112,0.000,0.000,0.000,1.952
29113,0.000,0.000,0.000,2.383
29114,0.000,0.000,0.000,2.104
